relative_path,file_name,extension,status,read_error,size_bytes,drug_root_label,primary_drug_label,primary_pH_label,condition_folder,view_folder,variant_label,model_label,model_label_source,model_bucket,comparison_pair_id,reference_manufacturer_label,manufacturer_label,reference_batch_label,comparison_batch_label,batch_pair,comparison_scope,sample_replicate_id,left_replicate_id,right_replicate_id,repeat_group_base_key,repeat_group_model_key,repeat_observation_key,repeat_group_complete,repeat_group_consistency_status,repeat_group_consensus_verdict,potential_error_label,left_product_name,left_manufacturer_label,left_batch_label,right_product_name,right_manufacturer_label,right_batch_label,manufacturer_pair,verdict,verdict_raw,char_count,word_count,has_experiment_section,experiment_fields_expected,experiment_fields_present,experiment_completeness_pct,experiment_time_interval_present,experiment_other_conditions_present,has_image_analysis_section,image_analysis_block_count,dimension_coverage_count,dimension_coverage_pct,dimension_avg_words,dimension_generic_count,dimension_duplicate_count,dimension_detail_score_pct,has_mechanism_section,mechanism_hypothesis_count,mechanism_follow_up_item_count,mechanism_evidence_trace_count,reference_trace_level,possible_placeholder_reference,mechanism_score_pct,reference_verify_placeholder,has_final_report_section,comparison_table_present,comparison_table_rows,reason_keyword_count,evidence_link_count,judgment_basis_clear,reasoning_score_pct,structural_completeness_pct,overall_quality_score_pct
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,8117,chat gpt,硝苯地平控释片30mg,,,,,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-1,拜新同,易释,BJ86516,2506K003,BJ86516 vs 2506K003,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || 1,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,易释,2506K003,拜新同 vs 易释,same,same,7992,1218,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,3758,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1-3,拜新同,奥赛定,BJ86516,0000117508,BJ86516 vs 0000117508,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508 || Kimi,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508 || 3,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奥赛定,0000117508,拜新同 vs 奥赛定,same,same,3652,563,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,3318,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1-1,拜新同,得欣通,BJ86516,2214250501,BJ86516 vs 2214250501,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501 || Kimi,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501 || 1,0,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,得欣通,2214250501,拜新同 vs 得欣通,different,different,3254,486,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,3211,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1-1,拜新同,赛新同,BJ86516,12401091,BJ86516 vs 12401091,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || Kimi,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || 1,1,inconsistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,赛新同,12401091,拜新同 vs 赛新同,same,same,3159,438,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,32.22
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,2708,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1-2,拜新同,赛新同,BJ86516,12401091,BJ86516 vs 12401091,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || Kimi,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || 2,1,inconsistent,same,potential_false_negative,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,赛新同,12401091,拜新同 vs 赛新同,different,different,2649,395,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,32.22
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,5761,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1-3,拜新同,赛新同,BJ86516,12401091,BJ86516 vs 12401091,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || Kimi,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || 3,1,inconsistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,赛新同,12401091,拜新同 vs 赛新同,same,same,5540,956,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,0,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1-2,拜新同,亿普,BJ86516,A240105R1,BJ86516 vs A240105R1,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || Kimi,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || 2,0,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亿普,A240105R1,拜新同 vs 亿普,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,2363,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1-3,拜新同,亿普,BJ86516,A240105R1,BJ86516 vs A240105R1,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || Kimi,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || 3,0,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亿普,A240105R1,拜新同 vs 亿普,different,different,2278,340,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,3584,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1-1,拜新同,亚宝,BJ86516,241001,BJ86516 vs 241001,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || Kimi,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || 1,1,inconsistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亚宝,241001,拜新同 vs 亚宝,different,different,3508,540,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,3284,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1-2,拜新同,亚宝,BJ86516,241001,BJ86516 vs 241001,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || Kimi,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || 2,1,inconsistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亚宝,241001,拜新同 vs 亚宝,different,different,3204,494,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,4408,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1-3,拜新同,亚宝,BJ86516,241001,BJ86516 vs 241001,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || Kimi,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || 3,1,inconsistent,different,potential_false_positive,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亚宝,241001,拜新同 vs 亚宝,same,same,4277,686,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75
qwen/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,2717,qwen,硝苯地平控释片30mg,,,,,Qwen,mapping_file,Qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-1,拜新同,易释,BJ86516,2506K003,BJ86516 vs 2506K003,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || Qwen,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || 1,1,inconsistent,different,potential_false_positive,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,易释,2506K003,拜新同 vs 易释,same,same,2698,412,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,32.22
qwen/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,417,qwen,硝苯地平控释片30mg,,,,,Qwen,mapping_file,Qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-2,拜新同,易释,BJ86516,2506K003,BJ86516 vs 2506K003,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || Qwen,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || 2,1,inconsistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,易释,2506K003,拜新同 vs 易释,different,different,412,55,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,25.0,3.75
qwen/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,378,qwen,硝苯地平控释片30mg,,,,,Qwen,mapping_file,Qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-3,拜新同,易释,BJ86516,2506K003,BJ86516 vs 2506K003,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || Qwen,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || 3,1,inconsistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,易释,2506K003,拜新同 vs 易释,different,different,373,50,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,25.0,3.75
qwen/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,3130,qwen,硝苯地平控释片30mg,,,,,Qwen,mapping_file,Qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-1,拜新同,奈特,BJ86516,240419111,BJ86516 vs 240419111,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || Qwen,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || 1,1,inconsistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奈特,240419111,拜新同 vs 奈特,same,same,3109,476,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,32.22
qwen/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,908,qwen,硝苯地平控释片30mg,,,,,Qwen,mapping_file,Qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-2,拜新同,奈特,BJ86516,240419111,BJ86516 vs 240419111,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || Qwen,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || 2,1,inconsistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奈特,240419111,拜新同 vs 奈特,same,same,901,128,0,6,0,0.0,0,0,0,0,1,12.5,0.0,0,0,6.88,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,11.03
qwen/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,404,qwen,硝苯地平控释片30mg,,,,,Qwen,mapping_file,Qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-3,拜新同,奈特,BJ86516,240419111,BJ86516 vs 240419111,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || Qwen,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || 3,1,inconsistent,same,potential_false_negative,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奈特,240419111,拜新同 vs 奈特,different,different,399,53,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,25.0,3.75
qwen/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,656,qwen,硝苯地平控释片30mg,,,,,Qwen,mapping_file,Qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1-1,拜新同,欣适平,BJ86516,58,BJ86516 vs 58,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || Qwen,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || 1,1,consistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣适平,58,拜新同 vs 欣适平,different,different,651,85,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,0,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,25.0,28.47
qwen/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,361,qwen,硝苯地平控释片30mg,,,,,Qwen,mapping_file,Qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1-2,拜新同,欣适平,BJ86516,58,BJ86516 vs 58,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || Qwen,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || 2,1,consistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣适平,58,拜新同 vs 欣适平,different,different,356,46,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,25.0,3.75
qwen/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,656,qwen,硝苯地平控释片30mg,,,,,Qwen,mapping_file,Qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1-3,拜新同,欣适平,BJ86516,58,BJ86516 vs 58,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || Qwen,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || 3,1,consistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣适平,58,拜新同 vs 欣适平,different,different,651,84,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,0,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,25.0,28.47
qwen/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,495,qwen,硝苯地平控释片30mg,,,,,Qwen,mapping_file,Qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-1,拜新同,久保平,BJ86516,22400938,BJ86516 vs 22400938,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || Qwen,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || 1,1,consistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,久保平,22400938,拜新同 vs 久保平,different,different,490,67,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,25.0,3.75
qwen/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,656,qwen,硝苯地平控释片30mg,,,,,Qwen,mapping_file,Qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-2,拜新同,久保平,BJ86516,22400938,BJ86516 vs 22400938,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || Qwen,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || 2,1,consistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,久保平,22400938,拜新同 vs 久保平,different,different,651,84,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,0,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,25.0,28.47
qwen/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,378,qwen,硝苯地平控释片30mg,,,,,Qwen,mapping_file,Qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-3,拜新同,久保平,BJ86516,22400938,BJ86516 vs 22400938,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || Qwen,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || 3,1,consistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,久保平,22400938,拜新同 vs 久保平,different,different,373,50,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,25.0,3.75
qwen/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,2079,qwen,硝苯地平控释片30mg,,,,,Qwen,mapping_file,Qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1-1,拜新同,立方,BJ86516,2503501,BJ86516 vs 2503501,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501 || Qwen,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501 || 1,1,inconsistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,立方,2503501,拜新同 vs 立方,different,different,2066,310,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,32.22
