"check_type","repo_path","status","original_path","copied_status","notes"
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_32.csv","PASS","D:\Claude code\nature_comm_figures\outputs\processed\fig5a_formulation_ratios_processed.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_33.csv","PASS","D:\Claude code\nature_comm_figures\outputs\qc\fig5a_formulation_ratio_glc_qc.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_34.csv","PASS","D:\Claude code\nature_comm_figures\outputs\qc\fig5a_formulation_ratio_glc_reference_line_qc.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_35.csv","PASS","D:\Claude code\nature_comm_figures\outputs\qc\fig5a_formulation_ratio_reference_line_qc.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_36.csv","PASS","D:\Claude code\nature_comm_figures\outputs\qc\fig5a_formulation_ratio_revised_qc.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_37.csv","PASS","D:\Claude code\nature_comm_figures\outputs\qc\fig5a_formulation_ratios_missing_values.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_38.csv","PASS","D:\Claude code\nature_comm_figures\outputs\qc\fig5a_formulation_ratios_replicate_counts.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_39.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig5a_formulation_ratio_glc_reference_line_source.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_4.csv","PASS","D:\Claude code\nature_comm_figures\outputs\figures\fig5_optimized_formulation_validation.pdf","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_40.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig5a_formulation_ratio_glc_source.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_41.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig5a_formulation_ratio_reference_line_source.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_42.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig5a_formulation_ratio_revised_source.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_43.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig5a_formulation_ratios_source.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_44.csv","PASS","D:\Claude code\nature_comm_figures\outputs\stats\fig5_optimized_formulation_validation_stats.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_45.csv","PASS","D:\Claude code\nature_comm_figures\outputs\stats\fig5a_formulation_ratio_glc_reference_line_stats.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_46.csv","PASS","D:\Claude code\nature_comm_figures\outputs\stats\fig5a_formulation_ratio_glc_stats.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_47.csv","PASS","D:\Claude code\nature_comm_figures\outputs\stats\fig5a_formulation_ratio_reference_line_stats.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_48.csv","PASS","D:\Claude code\nature_comm_figures\outputs\stats\fig5a_formulation_ratio_revised_stats.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_49.csv","PASS","E:\桌面\办公\符\论文\药学大模型推进\图\数据处理\5a\fig5a_formulation_ratio_glc_reference_line.png","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_5.csv","PASS","D:\Claude code\nature_comm_figures\outputs\figures\fig5_optimized_formulation_validation.png","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_50.csv","PASS","E:\桌面\办公\符\论文\药学大模型推进\图\数据处理\5a\fig5a_formulation_ratio_glc_reference_line.svg","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_51.csv","PASS","E:\桌面\办公\符\论文\药学大模型推进\图\数据处理\5a\fig5a_formulation_ratio_reference_line.png","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_52.csv","PASS","E:\桌面\办公\符\论文\药学大模型推进\图\数据处理\5a\fig5a_formulation_ratio_reference_line.svg","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_6.csv","PASS","D:\Claude code\nature_comm_figures\outputs\figures\fig5_optimized_formulation_validation.svg","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_7.csv","PASS","D:\Claude code\nature_comm_figures\outputs\figures\fig5a_formulation_ratio_glc.pdf","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_8.csv","PASS","D:\Claude code\nature_comm_figures\outputs\figures\fig5a_formulation_ratio_glc.png","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/mygo_recommendation_records_9.csv","PASS","D:\Claude code\nature_comm_figures\outputs\figures\fig5a_formulation_ratio_glc.svg","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/README.md","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/DIS/background_prompt.txt","PASS","D:\Claude code\.agents\skills\background-config-extractor\SKILL.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/DIS/compare_prompt.txt","PASS","D:\Claude code\.agents\skills\_contracts\comparison_table_with_verdict.schema.json","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/DIS/compare_prompt_2.txt","PASS","D:\Claude code\.agents\skills\comparison-verdict-generator\SKILL.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/DIS/fig-3_prompts.ai","PASS","E:\桌面\办公\符\论文\药学大模型推进\图\fig-3 prompts.ai","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/DIS/image_analysis_prompt.txt","PASS","D:\Claude code\.agents\skills\_contracts\image_analysis.schema.json","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/DIS/mechanism_prompt.txt","PASS","D:\Claude code\.agents\skills\_contracts\mechanism_summary.schema.json","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/DIS/mechanism_prompt_2.txt","PASS","D:\Claude code\.agents\skills\mechanism-summary-generator\SKILL.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/DIS/prompts1.txt","PASS","E:\桌面\办公\符\论文\药学大模型推进\提示词\格列齐特\提示词1.txt","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/DIS/prompts1_-gemini.txt","PASS","E:\桌面\办公\符\论文\药学大模型推进\提示词\格列齐特\提示词1 -gemini.txt","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/DIS/prompts2.txt","PASS","E:\桌面\办公\符\论文\药学大模型推进\提示词\格列齐特\提示词2.txt","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/DIS/prompts3.txt","PASS","E:\桌面\办公\符\论文\药学大模型推进\提示词\格列齐特\提示词3.txt","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/MYGO/methylene_blue_rana_prompt.txt","PASS","D:\Claude code\three_formulation_mechanistic_query_builder_prompt.txt","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/MYGO/methylene_blue_soyo_prompt.txt","PASS","D:\Claude code\three_formulation_final_compact_query_compressor_prompt.txt","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/MYGO/prompts1.txt","PASS","E:\桌面\办公\符\论文\药学大模型推进\提示词\亚甲蓝\提示词1.txt","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/MYGO/prompts1_-gemini.txt","PASS","E:\桌面\办公\符\论文\药学大模型推进\提示词\亚甲蓝\提示词1 -gemini.txt","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/MYGO/prompts2.txt","PASS","E:\桌面\办公\符\论文\药学大模型推进\提示词\亚甲蓝\提示词2.txt","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/MYGO/prompts3.txt","PASS","E:\桌面\办公\符\论文\药学大模型推进\提示词\亚甲蓝\提示词3.txt","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","prompts/README.md","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","README.md","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","repository_audit_report.md","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","repository_manifest.csv","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","requirements.txt","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","scripts/constants.py","PASS","D:\Claude code\nature_comm_figures\src\ncfigs\constants.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","scripts/extract_blank_projected_area.py","PASS","D:\Claude code\nature_comm_figures\scripts\preprocess_fig4_video_projected_area.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","scripts/extract_blank_projected_area_2.py","PASS","D:\Claude code\nature_comm_figures\scripts\fig4_viscosity_timecourse.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","scripts/extract_blank_projected_area_3.py","PASS","D:\Claude code\nature_comm_figures\scripts\plot_fig4_projected_area_all9.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","scripts/extract_figure.py","PASS","D:\new python\3d模型预测\数据整理与训练\extract_figure.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","scripts/figures_year_.enriched.jsonl.py","PASS","D:\new python\3d模型预测\数据整理与训练\figures_{year}.enriched.jsonl.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","scripts/init_.py","PASS","D:\Claude code\nature_comm_figures\src\ncfigs\__init__.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","scripts/io.py","PASS","D:\Claude code\nature_comm_figures\src\ncfigs\io.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","scripts/patch_chatflow_retries.py","PASS","D:\Claude code\patch_chatflow_retries.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","scripts/plot_fig3_model_metrics.py","PASS","D:\Claude code\nature_comm_figures\scripts\fig3_model_performance.py","copied","Manifest-listed copied/generated file exists."
